Date,Adj Close,Close,High,Low,Open,Volume
2015-03-19,158.78384399414062,192.11000061035156,192.85000610351562,191.75,192.55999755859375,1372000
2015-03-20,160.2220001220703,193.85000610351562,194.38999938964844,193.1300048828125,193.19000244140625,1350100
2015-03-23,159.93458557128906,192.52000427246094,193.49000549316406,192.49000549316406,192.85000610351562,707100
2015-03-24,159.0041046142578,191.39999389648438,192.85000610351562,191.3300018310547,192.3800048828125,1587700
2015-03-25,156.6863555908203,188.61000061035156,191.8699951171875,188.57000732421875,191.63999938964844,1216700
2015-03-26,156.29592895507812,188.13999938964844,189.14999389648438,187.14999389648438,187.8800048828125,1906200
2015-03-27,156.619873046875,188.52999877929688,188.77999877929688,187.8300018310547,188.0399932861328,1837000
2015-03-30,158.57217407226562,190.8800048828125,191.19000244140625,189.72000122070312,189.75,1414700
2015-03-31,157.17648315429688,189.1999969482422,191.77999877929688,189.1699981689453,189.97999572753906,2765200
2015-04-01,156.6697235107422,188.58999633789062,189.1699981689453,187.47000122070312,189.1699981689453,3379900
2015-04-02,157.1349334716797,189.14999389648438,189.69000244140625,188.27000427246094,188.47000122070312,1803500
2015-04-06,158.23985290527344,190.47999572753906,191.0399932861328,188.08999633789062,188.22999572753906,1242500
2015-04-07,157.81617736816406,189.97000122070312,191.3300018310547,189.97000122070312,190.47999572753906,1372300
2015-04-08,158.38937377929688,190.66000366210938,191.05999755859375,189.80999755859375,190.24000549316406,1412100
2015-04-09,159.07891845703125,191.49000549316406,191.7100067138672,189.9600067138672,190.4499969482422,794800
2015-04-10,159.95120239257812,192.5399932861328,192.57000732421875,191.5399932861328,191.74000549316406,1056900
2015-04-13,159.2284393310547,191.6699981689453,193.0399932861328,191.60000610351562,192.36000061035156,1227800
2015-04-14,159.51922607421875,192.02000427246094,192.22000122070312,190.77000427246094,191.4199981689453,2647800
2015-04-15,160.25018310546875,192.89999389648438,193.4199981689453,192.4499969482422,192.5399932861328,934900
2015-04-16,160.1920928955078,192.8300018310547,193.3699951171875,192.3000030517578,192.5500030517578,823300
2015-04-17,158.33126831054688,190.58999633789062,191.77000427246094,189.75,191.52999877929688,2059300
2015-04-20,159.77674865722656,192.3300018310547,192.6999969482422,191.5500030517578,191.6699981689453,1430300
2015-04-21,159.618896484375,192.13999938964844,193.25999450683594,191.8000030517578,193.11000061035156,1089500
2015-04-22,160.4080810546875,193.08999633789062,193.27999877929688,191.5,192.49000549316406,1125400
2015-04-23,160.823486328125,193.58999633789062,194.25999450683594,192.5,192.64999389648438,956400
2015-04-24,161.14747619628906,193.97999572753906,194.2899932861328,193.52000427246094,194.02000427246094,978300
2015-04-27,160.50779724121094,193.2100067138672,194.74000549316406,193.0,194.6300048828125,898200
2015-04-28,161.0062255859375,193.80999755859375,193.85000610351562,191.94000244140625,193.1699981689453,1103800
2015-04-29,160.3499755859375,193.02000427246094,193.66000366210938,192.13999938964844,192.80999755859375,1408900
2015-04-30,158.75491333007812,191.10000610351562,192.8000030517578,190.32000732421875,192.39999389648438,2506100
2015-05-01,160.4164276123047,193.10000610351562,193.17999267578125,191.85000610351562,191.9600067138672,1921200
2015-05-04,160.9148712158203,193.6999969482422,194.30999755859375,193.5,193.63999938964844,1060000
2015-05-05,159.0373992919922,191.44000244140625,193.8000030517578,191.3300018310547,193.39999389648438,1138300
2015-05-06,158.39772033691406,190.6699981689453,192.38999938964844,189.52999877929688,192.08999633789062,1588100
2015-05-07,159.0373992919922,191.44000244140625,191.89999389648438,190.24000549316406,190.58999633789062,1320700
2015-05-08,161.1225128173828,193.9499969482422,194.17999267578125,193.22999572753906,193.3000030517578,1322900
2015-05-11,160.3499755859375,193.02000427246094,194.1999969482422,192.9600067138672,193.92999267578125,1090100
2015-05-12,159.884765625,192.4600067138672,193.07000732421875,191.22999572753906,192.14999389648438,1852700
2015-05-13,159.93458557128906,192.52000427246094,193.61000061035156,192.25999450683594,192.9600067138672,589000
2015-05-14,161.6043701171875,194.52999877929688,194.60000610351562,193.3300018310547,193.63999938964844,902300
2015-05-15,161.7705535888672,194.72999572753906,194.8800048828125,194.22000122070312,194.67999267578125,719000
2015-05-18,162.26895141601562,195.3300018310547,195.6199951171875,194.47999572753906,194.6300048828125,984500
2015-05-19,162.18592834472656,195.22999572753906,195.77000427246094,194.9600067138672,195.44000244140625,980400
2015-05-20,162.077880859375,195.10000610351562,195.9499969482422,194.8000030517578,195.3699951171875,3401300
2015-05-21,162.5680694580078,195.69000244140625,195.92999267578125,194.8300018310547,195.0500030517578,756200
2015-05-22,162.2107696533203,195.25999450683594,195.75,195.19000244140625,195.30999755859375,831600
2015-05-26,160.4662322998047,193.16000366210938,194.77000427246094,192.6999969482422,194.72999572753906,1235300
2015-05-27,161.94496154785156,194.94000244140625,195.24000549316406,193.3000030517578,193.66000366210938,1420100
2015-05-28,161.79542541503906,194.75999450683594,194.8699951171875,194.0,194.66000366210938,1114500
2015-05-29,160.74038696289062,193.49000549316406,194.72000122070312,193.25,194.6699981689453,1530900
2015-06-01,161.1142578125,193.94000244140625,194.63999938964844,193.08999633789062,194.22999572753906,1157400
2015-06-02,160.94810485839844,193.74000549316406,194.5,192.75,193.42999267578125,1094400
2015-06-03,161.38832092285156,194.27000427246094,194.92999267578125,193.74000549316406,194.30999755859375,1213800
2015-06-04,160.0758514404297,192.69000244140625,194.1300048828125,192.27999877929688,193.52000427246094,1383400
2015-06-05,159.75184631347656,192.3000030517578,193.02000427246094,191.5800018310547,192.47999572753906,1567800
2015-06-08,158.76321411132812,191.11000061035156,192.32000732421875,191.02000427246094,192.1699981689453,1130100
2015-06-09,158.7216796875,191.05999755859375,191.64999389648438,190.3699951171875,191.10000610351562,1466100
2015-06-10,160.6074676513672,193.3300018310547,193.77999877929688,191.8800048828125,191.9600067138672,1247700
2015-06-11,161.10594177246094,193.92999267578125,194.3699951171875,193.6300048828125,193.9499969482422,724700
2015-06-12,159.9263153076172,192.50999450683594,193.22000122070312,192.2100067138672,193.00999450683594,2147700
2015-06-15,159.1869354248047,191.6199951171875,191.97000122070312,190.47000122070312,191.22000122070312,1392600
2015-06-16,160.11729431152344,192.74000549316406,192.80999755859375,191.33999633789062,191.5,819800
2015-06-17,160.39149475097656,193.07000732421875,193.69000244140625,191.9499969482422,193.05999755859375,1170600
2015-06-18,161.97824096679688,194.97999572753906,195.52999877929688,193.60000610351562,193.61000061035156,1041600
2015-06-19,161.0394744873047,193.85000610351562,194.85000610351562,193.85000610351562,194.8000030517578,691400
2015-06-22,162.14283752441406,194.27000427246094,194.9199981689453,194.0500030517578,194.3699951171875,1027000
2015-06-23,162.2597198486328,194.41000366210938,194.75999450683594,194.0,194.47999572753906,1727200
2015-06-24,161.0995635986328,193.02000427246094,194.52000427246094,192.99000549316406,194.17999267578125,2160600
2015-06-25,160.5988006591797,192.4199981689453,193.69000244140625,192.36000061035156,193.50999450683594,2287600
2015-06-26,160.5988006591797,192.4199981689453,193.07000732421875,191.8000030517578,192.82000732421875,1631900
2015-06-29,157.20184326171875,188.35000610351562,191.42999267578125,188.25999450683594,190.77999877929688,2746800
2015-06-30,157.61083984375,188.83999633789062,190.17999267578125,188.24000549316406,190.17999267578125,2679400
2015-07-01,158.80430603027344,190.27000427246094,190.75,189.4499969482422,190.64999389648438,2782300
2015-07-02,158.68746948242188,190.1300048828125,191.0,189.67999267578125,190.85000610351562,3087100
2015-07-06,158.22845458984375,189.5800018310547,190.39999389648438,188.47999572753906,188.72000122070312,1741100
2015-07-07,159.20489501953125,190.75,190.89999389648438,187.19000244140625,189.86000061035156,3507500
2015-07-08,156.50076293945312,187.50999450683594,189.58999633789062,187.30999755859375,189.36000061035156,1874000
2015-07-09,156.78457641601562,187.85000610351562,190.1300048828125,187.8300018310547,189.89999389648438,2224900
2015-07-10,158.779296875,190.24000549316406,190.7100067138672,189.35000610351562,190.17999267578125,1648600
2015-07-13,160.5570526123047,192.3699951171875,192.47999572753906,191.5800018310547,191.58999633789062,1026100
2015-07-14,161.26649475097656,193.22000122070312,193.52999877929688,192.27000427246094,192.3699951171875,1128900
2015-07-15,161.19970703125,193.13999938964844,193.72999572753906,192.6199951171875,193.2899932861328,1174800
2015-07-16,162.4349822998047,194.6199951171875,194.6699981689453,194.0500030517578,194.30999755859375,949500
2015-07-17,162.62692260742188,194.85000610351562,194.9199981689453,194.24000549316406,194.67999267578125,872100
2015-07-20,162.7020721435547,194.94000244140625,195.4600067138672,194.60000610351562,195.08999633789062,1103500
2015-07-21,162.05938720703125,194.1699981689453,195.0500030517578,193.86000061035156,194.82000732421875,772400
2015-07-22,161.74224853515625,193.7899932861328,194.16000366210938,193.3800048828125,193.3800048828125,1193800
2015-07-23,160.8157501220703,192.67999267578125,194.02999877929688,192.33999633789062,194.0,899300
2015-07-24,159.13819885253906,190.6699981689453,192.88999938964844,190.36000061035156,192.86000061035156,1589100
2015-07-27,158.23678588867188,189.58999633789062,190.32000732421875,189.14999389648438,189.77999877929688,1745600
2015-07-28,160.15643310546875,191.88999938964844,192.10000610351562,189.6300048828125,190.58999633789062,931300
2015-07-29,161.29147338867188,193.25,193.5,191.91000366210938,192.07000732421875,2471200
2015-07-30,161.31655883789062,193.27999877929688,193.47999572753906,192.02000427246094,192.77000427246094,924400
2015-07-31,161.04115295410156,192.9499969482422,193.9199981689453,192.7100067138672,193.9199981689453,1437200
2015-08-03,160.54037475585938,192.35000610351562,193.00999450683594,191.3300018310547,193.0,3081700
2015-08-04,160.22320556640625,191.97000122070312,192.75999450683594,191.4600067138672,192.35000610351562,1601700
2015-08-05,160.78240966796875,192.63999938964844,193.75,192.30999755859375,193.0399932861328,1369900
2015-08-06,159.5554962158203,191.1699981689453,192.92999267578125,190.38999938964844,192.77000427246094,1321200
2015-08-07,159.13819885253906,190.6699981689453,190.99000549316406,189.69000244140625,190.8800048828125,1854100
2015-08-10,161.15794372558594,193.08999633789062,193.14999389648438,191.89999389648438,191.89999389648438,1346700
2015-08-11,159.68069458007812,191.32000732421875,192.0399932861328,190.5,191.63999938964844,4996300
2015-08-12,159.82260131835938,191.49000549316406,191.75999450683594,188.3000030517578,189.8800048828125,3758700
2015-08-13,159.64727783203125,191.27999877929688,192.1199951171875,190.77000427246094,191.4199981689453,1155900
2015-08-14,160.2649383544922,192.02000427246094,192.0800018310547,190.97999572753906,191.1199951171875,742500
2015-08-17,161.15794372558594,193.08999633789062,193.08999633789062,190.86000061035156,191.4199981689453,1926300
2015-08-18,160.66558837890625,192.5,193.16000366210938,192.27999877929688,192.83999633789062,1023800
2015-08-19,159.39691162109375,190.97999572753906,192.5500030517578,190.1199951171875,191.77999877929688,1771900
2015-08-20,156.05006408691406,186.97000122070312,189.92999267578125,186.9499969482422,189.36000061035156,4195700
2015-08-21,151.10072326660156,181.0399932861328,186.02999877929688,181.0399932861328,185.0800018310547,6145900
2015-08-24,144.941162109375,173.66000366210938,179.5399932861328,168.0800018310547,172.0,12325000
2015-08-25,143.18014526367188,171.5500030517578,179.8000030517578,171.3699951171875,179.16000366210938,8132200
2015-08-26,148.86392211914062,178.36000061035156,178.50999450683594,172.67999267578125,176.22999572753906,7086100
2015-08-27,152.5029296875,182.72000122070312,182.8000030517578,178.94000244140625,180.8000030517578,7168800
2015-08-28,152.5029296875,182.72000122070312,183.19000244140625,181.42999267578125,181.97000122070312,2945000
2015-08-31,151.15919494628906,181.11000061035156,182.5399932861328,180.60000610351562,181.67999267578125,1923000
2015-09-01,146.543701171875,175.5800018310547,178.5,174.8300018310547,177.11000061035156,8531800
2015-09-02,149.49822998046875,179.1199951171875,179.1300048828125,176.39999389648438,178.47999572753906,2424000
2015-09-03,149.62350463867188,179.27000427246094,181.5399932861328,178.7100067138672,179.9600067138672,2420200
2015-09-04,147.30322265625,176.49000549316406,177.69000244140625,175.63999938964844,176.8800048828125,2317700
2015-09-08,151.07562255859375,181.00999450683594,181.14999389648438,178.9199981689453,179.6699981689453,2248500
2015-09-09,149.03919982910156,178.57000732421875,182.85000610351562,178.1699981689453,182.8000030517578,2125500
2015-09-10,149.8738250732422,179.57000732421875,180.77999877929688,178.07000732421875,178.25,1774400
2015-09-11,150.49978637695312,180.32000732421875,180.4199981689453,178.3300018310547,179.08999633789062,2185000
2015-09-14,149.9322052001953,179.63999938964844,180.5800018310547,179.17999267578125,180.5800018310547,905300
2015-09-15,151.88528442382812,181.97999572753906,182.4199981689453,179.77000427246094,180.22000122070312,1641500
2015-09-16,153.21237182617188,183.57000732421875,183.72000122070312,181.91000366210938,182.33999633789062,2098900
2015-09-17,152.81170654296875,183.08999633789062,185.99000549316406,182.74000549316406,183.39999389648438,3106200
2015-09-18,150.34124755859375,180.1300048828125,182.0399932861328,179.69000244140625,180.41000366210938,3205200
2015-09-21,151.11569213867188,180.10000610351562,181.1999969482422,178.94000244140625,180.14999389648438,1467600
2015-09-22,149.1438751220703,177.75,178.25,176.5399932861328,177.8000030517578,2469500
2015-09-23,148.87535095214844,177.42999267578125,178.4499969482422,176.85000610351562,177.99000549316406,1670300
2015-09-24,148.41387939453125,176.8800048828125,177.30999755859375,174.69000244140625,176.0500030517578,2562400
2015-09-25,148.31321716308594,176.75999450683594,178.7100067138672,175.8300018310547,178.47999572753906,3436300
2015-09-28,144.57933044433594,172.30999755859375,175.8699951171875,172.02000427246094,175.86000061035156,3732900
2015-09-29,144.65492248535156,172.39999389648438,173.9199981689453,171.36000061035156,172.6699981689453,3219500
2015-09-30,147.4321746826172,175.7100067138672,175.83999633789062,173.6699981689453,174.55999755859375,4123600
2015-10-01,147.8433380126953,176.1999969482422,176.42999267578125,174.0,175.97000122070312,3948400
2015-10-02,149.98291015625,178.75,178.75,173.35000610351562,174.0,2307200
2015-10-05,152.67637634277344,181.9600067138672,182.17999267578125,180.0,180.13999938964844,2049100
2015-10-06,152.16456604003906,181.35000610351562,182.41000366210938,180.58999633789062,181.8800048828125,1325400
2015-10-07,153.43991088867188,182.8699951171875,183.19000244140625,181.0500030517578,182.39999389648438,1693800
2015-10-08,154.79080200195312,184.47999572753906,184.77999877929688,182.0800018310547,182.44000244140625,3109600
2015-10-09,154.87469482421875,184.5800018310547,185.0800018310547,183.91000366210938,184.66000366210938,1651000
2015-10-12,155.05926513671875,184.8000030517578,184.92999267578125,184.17999267578125,184.67999267578125,885100
2015-10-13,154.0272674560547,183.57000732421875,185.30999755859375,183.38999938964844,183.97999572753906,1022300
2015-10-14,153.30564880371094,182.7100067138672,184.1300048828125,182.38999938964844,183.4499969482422,1184100
2015-10-15,155.6046142578125,185.4499969482422,185.49000549316406,183.02000427246094,183.39999389648438,2523100
2015-10-16,156.23397827148438,186.1999969482422,186.33999633789062,185.1199951171875,185.9199981689453,1241200
2015-10-19,156.4186248779297,186.4199981689453,186.42999267578125,185.30999755859375,185.66000366210938,768900
2015-10-20,156.21719360351562,186.17999267578125,186.8699951171875,185.6999969482422,186.02000427246094,1151200
2015-10-21,155.20191955566406,184.97000122070312,186.80999755859375,184.86000061035156,186.7899932861328,1556900
2015-10-22,157.88690185546875,188.1699981689453,188.3800048828125,185.97000122070312,186.02000427246094,1498300
2015-10-23,159.60702514648438,190.22000122070312,190.6300048828125,189.13999938964844,190.0,1624300
2015-10-26,159.22947692871094,189.77000427246094,190.1199951171875,189.38999938964844,190.11000061035156,1150500
2015-10-27,158.91903686523438,189.39999389648438,189.75999450683594,188.64999389648438,189.0800018310547,1442400
2015-10-28,160.76495361328125,191.60000610351562,191.60000610351562,189.05999755859375,189.83999633789062,2251900
2015-10-29,160.7061767578125,191.52999877929688,191.85000610351562,190.88999938964844,191.0399932861328,1779000
2015-10-30,159.8922882080078,190.55999755859375,192.0,190.55999755859375,191.82000732421875,2011600
2015-11-02,161.78858947753906,192.82000732421875,193.08999633789062,190.85000610351562,190.97999572753906,2403500
2015-11-03,162.3004608154297,193.42999267578125,194.05999755859375,192.27999877929688,192.5399932861328,3920400
2015-11-04,161.83897399902344,192.8800048828125,193.89999389648438,192.27999877929688,193.77000427246094,1786700
2015-11-05,161.63755798339844,192.63999938964844,193.44000244140625,191.7100067138672,192.99000549316406,2185100
2015-11-06,161.57044982910156,192.55999755859375,192.8300018310547,191.1199951171875,192.25999450683594,2172600
2015-11-09,160.0601348876953,190.75999450683594,192.00999450683594,189.75,191.88999938964844,2127800
2015-11-10,160.36219787597656,191.1199951171875,191.25,189.91000366210938,190.25999450683594,1257500
2015-11-11,159.74969482421875,190.38999938964844,191.5500030517578,190.38999938964844,191.47999572753906,1114700
2015-11-12,157.6100311279297,187.83999633789062,189.80999755859375,187.77999877929688,189.36000061035156,2454900
2015-11-13,155.78932189941406,185.6699981689453,187.6199951171875,185.5800018310547,187.35000610351562,3224000
2015-11-16,158.18060302734375,188.52000427246094,188.5500030517578,185.36000061035156,185.5,1687100
2015-11-17,157.9875946044922,188.2899932861328,189.7899932861328,187.8300018310547,188.86000061035156,1879900
2015-11-18,160.530029296875,191.32000732421875,191.50999450683594,188.88999938964844,188.91000366210938,2858600
2015-11-19,160.44610595703125,191.22000122070312,191.67999267578125,190.89999389648438,191.3000030517578,2154800
2015-11-20,161.0418243408203,191.92999267578125,192.66000366210938,191.5,192.00999450683594,1317600
2015-11-23,160.85726928710938,191.7100067138672,192.5399932861328,191.1999969482422,191.88999938964844,1308100
2015-11-24,161.11740112304688,192.02000427246094,192.3800048828125,190.17999267578125,190.6300048828125,1572000
2015-11-25,161.06700134277344,191.9600067138672,192.30999755859375,191.6699981689453,192.14999389648438,758700
2015-11-27,161.22642517089844,192.14999389648438,192.3800048828125,191.5,192.0800018310547,894500
2015-11-30,160.57196044921875,191.3699951171875,192.47000122070312,191.24000549316406,192.4499969482422,1551000
2015-12-01,162.12420654296875,193.22000122070312,193.3000030517578,191.77999877929688,192.0500030517578,1812900
2015-12-02,160.41250610351562,191.17999267578125,193.4499969482422,190.9199981689453,193.17999267578125,1999600
2015-12-03,158.13031005859375,188.4600067138672,191.75,187.72999572753906,191.55999755859375,2724400
2015-12-04,161.2347869873047,192.16000366210938,192.52000427246094,188.83999633789062,188.99000549316406,2900700
2015-12-07,160.21958923339844,190.9499969482422,191.8800048828125,189.97999572753906,191.8800048828125,1752800
2015-12-08,159.1959228515625,189.72999572753906,190.72000122070312,188.6699981689453,189.25,1721700
2015-12-09,158.00442504882812,188.30999755859375,191.32000732421875,187.1999969482422,189.1199951171875,4500300
2015-12-10,158.3651885986328,188.74000549316406,190.17999267578125,188.10000610351562,188.5,4083800
2015-12-11,155.21029663085938,184.97999572753906,187.14999389648438,184.75,186.44000244140625,3084400
2015-12-14,156.1417236328125,186.08999633789062,186.08999633789062,183.30999755859375,185.32000732421875,2722600
2015-12-15,157.76951599121094,188.02999877929688,188.9600067138672,187.52999877929688,187.75,3799300
2015-12-16,159.98460388183594,190.6699981689453,191.0800018310547,187.6999969482422,189.27999877929688,6361700
2015-12-17,157.65203857421875,187.88999938964844,191.16000366210938,187.82000732421875,191.13999938964844,3096000
2015-12-18,154.72369384765625,184.39999389648438,187.0800018310547,184.39999389648438,186.9499969482422,4531400
2015-12-21,156.09274291992188,184.92999267578125,185.07000732421875,183.47000122070312,184.74000549316406,2168400
2015-12-22,157.50230407714844,186.60000610351562,186.88999938964844,184.8000030517578,185.85000610351562,2423300
2015-12-23,159.39305114746094,188.83999633789062,188.94000244140625,187.57000732421875,187.75,2275500
2015-12-24,159.114501953125,188.50999450683594,189.1699981689453,188.33999633789062,188.69000244140625,1170800
2015-12-28,158.7684326171875,188.10000610351562,188.17999267578125,187.0,187.85000610351562,2668300
2015-12-29,160.54095458984375,190.1999969482422,190.50999450683594,189.33999633789062,189.42999267578125,1757100
2015-12-30,159.35926818847656,188.8000030517578,189.99000549316406,188.6699981689453,189.97000122070312,2535800
2015-12-31,157.78085327148438,186.92999267578125,188.75999450683594,186.92999267578125,188.1199951171875,2395200
2016-01-04,155.5694122314453,184.30999755859375,184.32000732421875,182.0800018310547,183.77000427246094,4193500
2016-01-05,155.8479766845703,184.63999938964844,185.1199951171875,183.42999267578125,184.57000732421875,2882500
2016-01-06,153.87283325195312,182.3000030517578,183.3800048828125,181.19000244140625,181.92999267578125,2755100
2016-01-07,150.12522888183594,177.86000061035156,181.0,177.5,179.14999389648438,4952500
2016-01-08,148.52989196777344,175.97000122070312,179.52999877929688,175.64999389648438,178.97000122070312,7357300
2016-01-11,148.54678344726562,175.99000549316406,177.32000732421875,174.05999755859375,177.0399932861328,4493300
2016-01-12,149.7791290283203,177.4499969482422,178.36000061035156,175.25999450683594,177.75,2998800
2016-01-13,146.1159210205078,173.11000061035156,178.63999938964844,172.72000122070312,178.42999267578125,4125700
2016-01-14,148.4877166748047,175.9199981689453,177.17999267578125,172.05999755859375,173.7899932861328,5081400
2016-01-15,145.30557250976562,172.14999389648438,173.05999755859375,170.10000610351562,171.1999969482422,8087300
2016-01-19,145.46595764160156,172.33999633789062,174.2899932861328,170.72000122070312,174.1999969482422,5863300
2016-01-20,143.76095581054688,170.32000732421875,171.8800048828125,165.9600067138672,169.58999633789062,8577600
2016-01-21,144.46153259277344,171.14999389648438,173.13999938964844,169.3300018310547,170.7899932861328,3004600
2016-01-22,147.42417907714844,174.66000366210938,174.86000061035156,173.17999267578125,174.02999877929688,2611700
2016-01-25,145.23806762695312,172.07000732421875,174.3300018310547,171.8300018310547,174.10000610351562,2756400
2016-01-26,147.20472717285156,174.39999389648438,174.66000366210938,172.38999938964844,172.85000610351562,2263700
2016-01-27,145.5335235595703,172.4199981689453,175.6199951171875,171.5,173.88999938964844,3543000
2016-01-28,146.32691955566406,173.36000061035156,174.35000610351562,171.64999389648438,174.1300048828125,2616400
2016-01-29,150.03236389160156,177.75,177.75,174.0800018310547,174.33999633789062,4453100
2016-02-01,149.89736938476562,177.58999633789062,178.38999938964844,175.91000366210938,176.61000061035156,3923200
2016-02-02,147.17942810058594,174.3699951171875,176.08999633789062,173.8000030517578,175.86000061035156,5101200
2016-02-03,148.04039001464844,175.38999938964844,175.80999755859375,171.57000732421875,175.47000122070312,3871000
2016-02-04,148.2260284423828,175.61000061035156,176.6999969482422,174.22999572753906,174.9499969482422,3562200
2016-02-05,145.440673828125,172.30999755859375,175.19000244140625,171.64999389648438,175.0399932861328,2371900
2016-02-08,143.4402313232422,169.94000244140625,170.6199951171875,167.6199951171875,170.2899932861328,3402000
2016-02-09,143.48245239257812,169.99000549316406,171.3699951171875,167.97000122070312,168.17999267578125,2360700
2016-02-10,143.3896026611328,169.8800048828125,172.64999389648438,169.72000122070312,170.92999267578125,1953600
